task,target,feature_set,model,rank,feature,mean_importance,relative_contribution_percent,source_file
regression,AC,fs1,ANN,1,PI/FF,0.4457652816949636,39.87723629086136,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ANN_permutation_sensitivity.csv
regression,AC,fs1,ANN,2,Distance,0.4196452011698614,37.54058813586083,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ANN_permutation_sensitivity.csv
regression,AC,fs1,ANN,3,Depth,0.1777696305933908,15.902901943275936,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ANN_permutation_sensitivity.csv
regression,AC,fs1,ANN,4,Ucs_class,0.0746638575822731,6.679273630001871,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ANN_permutation_sensitivity.csv
regression,AC,fs1,DT,1,Depth,1.1224865692339323,75.17744704404944,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\DT_permutation_sensitivity.csv
regression,AC,fs1,DT,2,Distance,0.2803698227281194,18.777496389357747,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\DT_permutation_sensitivity.csv
regression,AC,fs1,DT,3,PI/FF,0.0600686636384283,4.023040367214982,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\DT_permutation_sensitivity.csv
regression,AC,fs1,DT,4,Ucs_class,0.0301910495210773,2.022016199377839,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\DT_permutation_sensitivity.csv
regression,AC,fs1,EN,1,PI/FF,0.5584163610754089,93.44829110847697,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\EN_permutation_sensitivity.csv
regression,AC,fs1,EN,2,Depth,0.039150865089472,6.551708891523028,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\EN_permutation_sensitivity.csv
regression,AC,fs1,EN,3,Distance,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\EN_permutation_sensitivity.csv
regression,AC,fs1,EN,4,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\EN_permutation_sensitivity.csv
regression,AC,fs1,ET,1,PI/FF,0.4777792810378648,43.70759211051328,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ET_permutation_sensitivity.csv
regression,AC,fs1,ET,2,Distance,0.3264700050136985,29.86571076179652,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ET_permutation_sensitivity.csv
regression,AC,fs1,ET,3,Depth,0.2151953869278761,19.686228702668,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ET_permutation_sensitivity.csv
regression,AC,fs1,ET,4,Ucs_class,0.0736818479915963,6.740468425022196,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\ET_permutation_sensitivity.csv
regression,AC,fs1,GBR,1,Depth,0.476488805701711,49.81344273987497,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\GBR_permutation_sensitivity.csv
regression,AC,fs1,GBR,2,PI/FF,0.3921488697154431,40.99631519844281,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\GBR_permutation_sensitivity.csv
regression,AC,fs1,GBR,3,Distance,0.0879089503399295,9.190242061682223,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\GBR_permutation_sensitivity.csv
regression,AC,fs1,GBR,4,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\GBR_permutation_sensitivity.csv
regression,AC,fs1,KNN,1,PI/FF,1.0209803995967106,39.79755853554344,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
regression,AC,fs1,KNN,2,Distance,0.7072967953780895,27.57025073858479,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
regression,AC,fs1,KNN,3,Depth,0.5468747511956468,21.317039906854667,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
regression,AC,fs1,KNN,4,Ucs_class,0.2902828120569122,11.315150819017092,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
regression,AC,fs1,LASSO,1,PI/FF,0.4837026185884371,100.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\LASSO_permutation_sensitivity.csv
regression,AC,fs1,LASSO,2,Distance,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\LASSO_permutation_sensitivity.csv
regression,AC,fs1,LASSO,3,Depth,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\LASSO_permutation_sensitivity.csv
regression,AC,fs1,LASSO,4,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\LASSO_permutation_sensitivity.csv
regression,AC,fs1,MLR,1,PI/FF,0.9181851616889464,90.00972520598984,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\MLR_permutation_sensitivity.csv
regression,AC,fs1,MLR,2,Depth,0.066628048105002,6.531550008836201,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\MLR_permutation_sensitivity.csv
regression,AC,fs1,MLR,3,Ucs_class,0.0247894791540127,2.4301135541637047,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\MLR_permutation_sensitivity.csv
regression,AC,fs1,MLR,4,Distance,0.0104928169406006,1.028611231010254,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\MLR_permutation_sensitivity.csv
regression,AC,fs1,RF,1,Depth,0.5964276610756323,48.65532673981583,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
regression,AC,fs1,RF,2,PI/FF,0.379930834076541,30.993966371691656,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
regression,AC,fs1,RF,3,Distance,0.2385534235417155,19.4606915889704,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
regression,AC,fs1,RF,4,Ucs_class,0.0109100026448101,0.8900152995221005,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
regression,AC,fs1,RIDGE,1,PI/FF,0.4846215628904031,87.64410570279689,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RIDGE_permutation_sensitivity.csv
regression,AC,fs1,RIDGE,2,Depth,0.0675083737250448,12.208930628866408,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RIDGE_permutation_sensitivity.csv
regression,AC,fs1,RIDGE,3,Distance,0.0005527111848898,0.0999581554371733,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RIDGE_permutation_sensitivity.csv
regression,AC,fs1,RIDGE,4,Ucs_class,0.0002599134869728,0.0470055128995168,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\RIDGE_permutation_sensitivity.csv
regression,AC,fs1,SVR,1,PI/FF,0.5142126398823379,67.18161169723575,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\SVR_permutation_sensitivity.csv
regression,AC,fs1,SVR,2,Distance,0.1377293098360257,17.994262091358536,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\SVR_permutation_sensitivity.csv
regression,AC,fs1,SVR,3,Depth,0.0805934887605408,10.529497035458151,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\SVR_permutation_sensitivity.csv
regression,AC,fs1,SVR,4,Ucs_class,0.0328713847448611,4.294629175947557,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\SVR_permutation_sensitivity.csv
regression,AC,fs1,XGB,1,Depth,0.6208010770005171,55.602983054422346,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
regression,AC,fs1,XGB,2,PI/FF,0.3567478191281969,31.952655490755117,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
regression,AC,fs1,XGB,3,Distance,0.1354466299551174,12.131481321780532,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
regression,AC,fs1,XGB,4,Ucs_class,0.0034932716357038,0.3128801330419981,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
regression,AC,fs2,ANN,1,FF,0.3716308731789787,45.04676985030237,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
regression,AC,fs2,ANN,2,PI,0.2253350796631543,27.31370885835174,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
regression,AC,fs2,ANN,3,Distance,0.1064098260099499,12.898333502481655,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
regression,AC,fs2,ANN,4,Depth,0.0854027585282026,10.351988184114363,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
regression,AC,fs2,ANN,5,Ucs_class,0.0362104116919068,4.389199604749879,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
regression,AC,fs2,DT,1,Depth,0.8837114117278319,51.91797732083959,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
regression,AC,fs2,DT,2,FF,0.5564435810102714,32.69101749261499,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
regression,AC,fs2,DT,3,PI,0.2282758296980802,13.411187398823438,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
regression,AC,fs2,DT,4,Distance,0.0336990703882714,1.979817787721968,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
regression,AC,fs2,DT,5,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
regression,AC,fs2,EN,1,FF,0.4466033074691954,64.47521175804019,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\EN_permutation_sensitivity.csv
regression,AC,fs2,EN,2,PI,0.2059096342418528,29.726755374913527,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\EN_permutation_sensitivity.csv
regression,AC,fs2,EN,3,Depth,0.0401614912868443,5.798032867046289,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\EN_permutation_sensitivity.csv
regression,AC,fs2,EN,4,Distance,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\EN_permutation_sensitivity.csv
regression,AC,fs2,EN,5,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\EN_permutation_sensitivity.csv
regression,AC,fs2,ET,1,FF,0.4268204235673461,43.30629134108354,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
regression,AC,fs2,ET,2,Distance,0.2148263297361831,21.796828618307423,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
regression,AC,fs2,ET,3,Depth,0.1542006919340433,15.645596417526358,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
regression,AC,fs2,ET,4,PI,0.1375130461031471,13.95242520957552,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
regression,AC,fs2,ET,5,Ucs_class,0.0522247674053526,5.298858413507165,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
regression,AC,fs2,GBR,1,Depth,0.605405143924251,51.33992615761549,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\GBR_permutation_sensitivity.csv
regression,AC,fs2,GBR,2,FF,0.3236943553743895,27.450120748622883,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\GBR_permutation_sensitivity.csv
regression,AC,fs2,GBR,3,PI,0.1724177391163895,14.621471395370255,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\GBR_permutation_sensitivity.csv
regression,AC,fs2,GBR,4,Distance,0.0774339872216414,6.566602920285436,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\GBR_permutation_sensitivity.csv
regression,AC,fs2,GBR,5,Ucs_class,0.0002579965691311,0.0218787781059336,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\GBR_permutation_sensitivity.csv
regression,AC,fs2,KNN,1,FF,0.6672633246527585,26.283902824466825,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
regression,AC,fs2,KNN,2,PI,0.6127813728646221,24.137826045510227,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
regression,AC,fs2,KNN,3,Distance,0.570320059739298,22.465249437817807,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
regression,AC,fs2,KNN,4,Depth,0.3552199358877428,13.992326464286773,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
regression,AC,fs2,KNN,5,Ucs_class,0.3330920365215581,13.12069522791836,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
regression,AC,fs2,LASSO,1,FF,0.5636334012354098,62.60701373511348,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\LASSO_permutation_sensitivity.csv
regression,AC,fs2,LASSO,2,PI,0.2716109794571464,30.16988042974214,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\LASSO_permutation_sensitivity.csv
regression,AC,fs2,LASSO,3,Depth,0.0471162171079171,5.233553662995083,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\LASSO_permutation_sensitivity.csv
regression,AC,fs2,LASSO,4,Distance,0.0179113807035787,1.9895521721492917,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\LASSO_permutation_sensitivity.csv
regression,AC,fs2,LASSO,5,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\LASSO_permutation_sensitivity.csv
regression,AC,fs2,MLR,1,FF,0.6170417738321344,60.54422954465077,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\MLR_permutation_sensitivity.csv
regression,AC,fs2,MLR,2,PI,0.314226007519794,30.831902044533507,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\MLR_permutation_sensitivity.csv
regression,AC,fs2,MLR,3,Depth,0.0523448178615612,5.136081222509699,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\MLR_permutation_sensitivity.csv
regression,AC,fs2,MLR,4,Distance,0.0355178933310252,3.485020914258272,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\MLR_permutation_sensitivity.csv
regression,AC,fs2,MLR,5,Ucs_class,2.819272221608049e-05,0.0027662740477653,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\MLR_permutation_sensitivity.csv
regression,AC,fs2,RF,1,Depth,0.7265754516005463,55.27651751050163,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
regression,AC,fs2,RF,2,FF,0.369773398812838,28.131676771310524,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
regression,AC,fs2,RF,3,PI,0.1381765645498684,10.512217654830572,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
regression,AC,fs2,RF,4,Distance,0.0746723308027985,5.68093291904959,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
regression,AC,fs2,RF,5,Ucs_class,0.0052400739871719,0.3986551443076808,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
regression,AC,fs2,RIDGE,1,FF,0.3920026160657596,63.69932788454642,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RIDGE_permutation_sensitivity.csv
regression,AC,fs2,RIDGE,2,PI,0.1573420567864607,25.567643823041145,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RIDGE_permutation_sensitivity.csv
regression,AC,fs2,RIDGE,3,Depth,0.0550562531866937,8.946487038865817,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RIDGE_permutation_sensitivity.csv
regression,AC,fs2,RIDGE,4,Ucs_class,0.0100172868838227,1.6277810799587815,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RIDGE_permutation_sensitivity.csv
regression,AC,fs2,RIDGE,5,Distance,0.0009770025122758,0.1587601735878396,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\RIDGE_permutation_sensitivity.csv
regression,AC,fs2,SVR,1,FF,0.3114580808858176,39.42651839077303,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\SVR_permutation_sensitivity.csv
regression,AC,fs2,SVR,2,PI,0.2140656161720225,27.097906494622343,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\SVR_permutation_sensitivity.csv
regression,AC,fs2,SVR,3,Distance,0.1364855869068883,17.277289730147167,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\SVR_permutation_sensitivity.csv
regression,AC,fs2,SVR,4,Depth,0.0865938838300392,10.961652828667924,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\SVR_permutation_sensitivity.csv
regression,AC,fs2,SVR,5,Ucs_class,0.041367881129268,5.236632555789528,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\SVR_permutation_sensitivity.csv
regression,AC,fs2,XGB,1,Depth,0.7535974097991074,50.78394101412688,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
regression,AC,fs2,XGB,2,FF,0.4413264347253207,29.74040958426361,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
regression,AC,fs2,XGB,3,PI,0.2135530528355574,14.39106013047302,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\regression_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
